productID,category ,general,bath,glass,carpet,vacuum,manufacturer,product,website,fragrance,dilution,information,GsCertified,EcCertified,CarpetStyle
1178,Vacuum Cleaners,,,,,Household Upright,Oreck Corporation,BU10010 Touch Bagless,,No,,HEPA Exhaust Filter,,,
1179,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye Castleguard Floor Finish,www.buckeyeinternational.com/products/floorfinishes/castleguard/index.html,No,,,,,
1180,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye Citation Floor Finish,www.buckeyeinternational.com/products/floorfinishes/citation/index.html,No,,,,,
1181,Cleaning,,Bath,,,,Buckeye International,Buckeye Ever-Clean Restroom Cleaner,www.buckeyeinternational.com,Yes,"1:16,",Toilet Bowl Cleaner,Green Seal®,,
1182,Floor Finish Stripper,,,,,,"Buckeye International, Inc.",Buckeye Juggernaut Floor Stripper,www.buckeyeinternational.com/products/finishstrippers/juggernaut/index.html,No,,,,,
1183,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye LIQUIMAX,www.buckeyeinternational.com,No,,,,,
1184,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye Lucent Floor Finish,www.buckeyeinternational.com/products/floorfinishes/lucent/index.html,No,,,,,
1185,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye Proclaim Floor Finish,www.buckeyeinternational.com/products/floorfinishes/proclaim/index.html,No,,,,,
1186,Floor Finish Stripper,,,,,,"Buckeye International, Inc.",Buckeye Revelation Floor Stripper,www.buckeyeinternational.com/products/finishstrippers/revelation/index.html,No,,,,,
1187,Floor Finish Stripper,,,,,,"Buckeye International, Inc.",Buckeye RipSaw Floor Stripper,www.buckeyeinternational.com/products/finishstrippers/ripsaw/index.html,No,,,,,
1188,Floor Finish,,,,,,"Buckeye International, Inc.",Buckeye Verde Environmental Floor Finish,www.buckeyeinternational.com,No,,,Green Seal®,,
1189,Cleaning,,,Glass,,,JAD Corporation of America,Building Pro GWC Glass & Window Cleaner,www.jad.com/index.html,No,,,Green Seal®,,
1190,Cleaning,General,Bath,Glass,Carpet,,JAD Corporation of America,Building Pro H2O2 Peroxide Cleaner,www.jad.com/index.html,Yes,, Carpet Spot Remover,Green Seal®,,Bronze Level
1191,Cleaning,General,,,,,JAD Corporation of America,Building Pro MPC Multi-Purpose Cleaner,www.jad.com/index.html,No,,,Green Seal®,,Bronze Level
1192,Cleaning,,Bath,,,,JAD Corporation of America,Building Pro TTC Tub & Tile Cleaner,www.jad.com/index.html,No,,Toilet Bowl Cleaner,Green Seal®,,
1193,Cleaning,General,,Glass,,,Butcher's,Butcher's Look NA Glass & Multi Purpose Cleaner,www.johnsondiversey.com/Cultures/en-US/OpCo/Products+and+Systems/Categories/Butchers.htm,No,"1:32,",,,ECOLOGO®,
1194,Cleaning,,,Glass,,,Butcher's,Butcher's Look NA RTD,www.johnsondiversey.com/Cultures/en-US/OpCo/Products+and+Systems/Categories/Butchers.htm,No, ,,,ECOLOGO®,
1195,Cleaning,General,,,,,Butcher's,Butcher's Raindance Low Foam Neutral Floor,www.johnsondiversey.com/Cultures/en-US/OpCo/Products+and+Systems/Categories/Butchers.htm,Yes,"1:256,",,Green Seal®,,
1196,Vacuum Cleaners,,,,,Commercial Backpack,Karcher,BV11 includes hose and tool kit,www.windsorind.com,No,,,,,
1197,Vacuum Cleaners,,,,,Commercial Backpack,Karcher,BV7 includes hose and tool kit,www.windsorind.com,No,,,,,
1198,Vacuum Cleaners,,,,,Commercial Backpack,Hoover Company,C2401-010 with 8695 Powerhead Shoulder Vac Pro Commercial,www.hoover.com,No,,Backpack with Turbo Cat Turbine Powerhead,,,
1199,Cleaning,General,,,,,Cal Chem Inc,Cal Chem Coporation Green Heavy Duty Degreaser  ,calchem.us/,Yes,RTU,,,ECOLOGO®,Gold Level
1200,Cleaning,General,,Glass,,,Cal Chem Inc,Cal Chem Corporation Green All Purpose Cleaner  ,calchem.us/,Yes,RTU,,,ECOLOGO®,Gold Level
1201,Cleaning,,,Glass,,,Cal Chem Inc,Cal Chem Corporation Green Glass Cleaner,calchem.us/,Yes,RTU,,,ECOLOGO®,Gold Level
1202,Cleaning,General,,Glass,,,Cal Chem Inc,Cal Chem Corporation Green Heavy Duty Cleaner,calchem.us/,Yes,RTU,,,ECOLOGO®,Gold Level
1203,Cleaning,,Bath,,,,Cal Chem Inc,Cal Chem Corporation Green Tub and Tile Cleaner ,calchem.us/,Yes,RTU,,,ECOLOGO®,Gold Level
1204,Cleaning,,,Glass,,,California Prison Industry Authority (Calpia),California Green Glass Cleaner Concentrate,www.pia.ca.gov/,Yes,,,Green Seal®,,
1205,Cleaning,General,,,,,California Prison Industry Authority (Calpia),California Green Multipurpose Cleaner Concentrate,www.pia.ca.gov/,Yes,,,Green Seal®,,
1206,Cleaning,General,,,,,Wood Wyant,Calypso Eco Pure 1 L,www.woodwyant.com/,No,250mL for 5L water,,,ECOLOGO®,
1207,Cleaning,General,,,,,Wood Wyant Inc. / Sani Marc,Calypso EcoPure,www.woodwyant.com/,No,250mL/5L,,,ECOLOGO®,
1208,Cleaning,General,,,,,Wood Wyant Inc. / Sani Marc,Calypso EcoShine,www.woodwyant.com/,No,RTU,,,ECOLOGO®,
1209,Cleaning,,,,,,Wood Wyant,Calypso EcoShine 1L,www.woodwyant.com/,No,RTU,,,ECOLOGO®,
1210,Cleaning,General,,,,,Sani-Marc Inc.,Calypsospa Multi Surface  Spa Cleaner,www.sanimarc.com/,No,RTU,,,ECOLOGO®,
1211,Cleaning,General,,,,,Sani-Marc Inc.,Calypsospa top 23,www.sanimarc.com/,No,RTU,,,ECOLOGO®,
1212,Cleaning,,,,Carpet,,Hillyard Industries,Carpet Pre-Spray No. 700,www.hillyard.com/Pages/default.aspx,No,"1:21,",Warm Water,Green Seal®,,
1213,Vacuum Cleaners,,,,,Commercial Wide Area,"Advance, Nilfisk-Advance, Inc.",CarpetTriever,,No,,,,,
1214,Cleaning,,,Glass,,,Rolph C. Hagan,Cat It Bust It Urine Buster 500 ml 710 ml,hagen.com/,Yes,RTU,,,ECOLOGO®,
1215,Cleaning,General,,,,,Multi-Clean,Century Maintenance Cleaner,www.multi-clean.com/,Yes,"1:32, 1:64",,Green Seal®,,
1216,Vacuum Cleaners,,,,,Commercial Upright,Century 400,Century UPV12,,No,,Type 5300 Paper Inner Bag/Standard Filter,,,
1219,Vacuum Cleaners,,,,,Commercial Upright,CFR (Division of Tacony),CFR Pro-Lite CFR51EC,www.cfrcorp.com,No,,,,,Bronze Level
1222,Hand Soaps,,,,,,MCHEM,Chemecology I-CE-Foam,www.mchem.com,No,,,,ECOLOGO®,
1223,Hand Soaps,,,,,,MCHEM,Chemecology I-CE-Pearl ,www.mchem.com,No,,,,ECOLOGO®,
1224,Cleaning,,,,Carpet,,Cogent Environmental Solutions Ltd.,ChemSpec (Detergent Free Cleaning),www.ecogent.ca/index1.htm,No,1:256 (truck) ,,,ECOLOGO®,
1225,Cleaning,,,,Carpet,,Chemspec Inc,Chemspec One Clean Green Carpet and Upholstry Cleaner ,www.legendbrandscleaning.com/,No,0.4oz/gal-8oz/gal,,,ECOLOGO®,Silver Level
1226,Cleaning,General,,,,,Tranzonic Companies,Chemworks Green All Purpose Cleaner/Degreaser with Peroxide 12 Quarts,www.hospeco.com,Yes,RTU,,,ECOLOGO®,
1227,Cleaning,,,Glass,,,Tranzonic Companies,Chemworks Green Non-Ammoniated Glass Cleaner 12 Quarts,www.hospeco.com,Yes,RTU,,,ECOLOGO®,
1228,Cleaning,,Bath,,,,Tranzonic Companies,Chemworks Green Organic Acid Bowl Cleaner 12 Quarts,www.hospeco.com,Yes,1 quart: 1 Gallon water if tiles/showers,Toilet Bowl Cleaner,,ECOLOGO®,
1229,Cleaning,,Bath,,,,Tranzonic Companies,Chemworks Green Organic Acid Restroom Cleaner 12 Quarts,www.hospeco.com,Yes,RTU,Toilet Bowl Cleaner,,ECOLOGO®,
1230,Cleaning,General,,,,,Tranzonic Companies,Chemworks Green Super Duty Degreaser 12 Quarts,www.hospeco.com,Yes,RTU,,,ECOLOGO®,
1231,Cleaning,,,Glass,,,Laboratoires Choisy Ltee,Choisy Enviro Technik Concentrated Glass Cleaner,www.choisy.com/,No,,,,ECOLOGO®,
1232,Cleaning,General,Bath,Glass,,,"Wechem, Inc.",Citra H2O2,www.wechem.com/,No,,,Green Seal®,,
1233,Hand Soaps,,,,,,Royal Papers Inc.,Citrus Ginger Foam Handwash,,Yes,,Ready to Use,,ECOLOGO®,
1234,Vacuum Cleaners,,,,,Household & Commercial Upright,Tornado Industries,CK 14/1 QD - Tornado Quick Draw Unit ,www.tornadovac.com,No,,Type F Micro-Fiber inner bag; HEPA outer filter ,,,Silver Level
1235,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,CK-14/1 PRO,,No,,Type F Micro-fiber inner bag; HEPA outer filter,,,
1236,Vacuum Cleaners,,,,,Commercial Upright,Tornado Industries,CKLW13/1 Tornado ProLite PN97130,www.tacony.com/,No,,,,,Silver Level
1237,Hand Soaps,,,,,,Betco,Clario Clear,www.betco.com,No,,,Green Seal®,,Bronze Level
1238,Hand Soaps,,,,,,Betco,Clario Green Earth Foaming Skin Cleanser,www.betco.com/,Yes,,,Green Seal®,,
1239,Hand Soaps,,,,,,Betco,Clario Green Earth Lotion Skin Cleanser,www.betco.com/,Yes,,,Green Seal®,,
1240,Vacuum Cleaners,,,,,Upright,Clarke,Clarke  Carpet Master 212,www.clarkeus.com,No,,,,,Gold Level
1241,Vacuum Cleaners,,,,,Upright,Clarke,Clarke  Carpet Master 215,www.clarkeus.com,No,,,,,Gold Level
1242,Vacuum Cleaners,,,,,Upright,Clarke,Clarke Carpet Master 218,www.clarkeus.com,No,,,,,Gold Level
1243,Vacuum Cleaners,,,,,Commercial Wide Area,Clarke,Clarke Carpet Master 30  ,www.clarkeus.com ,No,,"Paper Bags, HEPA Filter & On Board Tool Kit",,,Bronze Level
1244,Vacuum Cleaners,,,,,Commercial Upright,Clarke,Clarke ReliaVac 12,,No,,,,,
1245,Vacuum Cleaners,,,,,Commercial Upright,Clarke,Clarke ReliaVac 12DC ,,No,,,,,
1246,Vacuum Cleaners,,,,,Commercial Upright,Clarke,Clarke ReliaVac 12HP ,,No,,,,,
1247,Vacuum Cleaners,,,,,Commercial Upright,Clarke,Clarke ReliaVac 16HP ,,No,,,,,
1248,Hand Soaps,,,,,,AFFLINK,Classic Touch Botanical Handwash,afflink.com,Yes,,RTU,,ECOLOGO®,
1249,Hand Soaps,,,,,,AFFLINK,Classic Touch Clear and Mild Foam Handwash,afflink.com,No,,RTU,,ECOLOGO®,
1250,Hand Soaps,,,,,,AFFLINK,Classic Touch Pomeberry Foam Handwash,afflink.com,Yes,,RTU,,ECOLOGO®,
1251,Cleaning,General,,,Carpet,,Clea Care Essentials,Clea All Facility Cleaner,www.cleacare.com,Yes,,,Green Seal®,,
1252,Hand Soaps,,,,,,Unisan Products,Clea Blue Foaming Hand Wash,www.unisanproducts.com,Yes,,,Green Seal®,,Bronze Level
1253,Hand Soaps,,,,,,Unison Products,Clea Blue Foaming Hand Wash,www.unisanproducts.com,Yes,,,Green Seal®,,Silver Level
1254,Cleaning,General,,,,,Clea Care Essentials,Clea Glass Cleaner,www.cleacare.com,Yes,"1:50,",,Green Seal®,,
1255,Cleaning,General,,,,,Clea Care Essentials,Clea Neutral Cleaner,www.cleacare.com,Yes,"1:128,",,Green Seal®,,
1256,Cleaning,General,Bath,,,,Clea Care Essentials,Clea Tile & Ceramic Cleaner,www.cleacare.com,Yes,"1:16,",Toilet Bowl Cleaner,Green Seal®,,
1257,Cleaning,General,,,,,PEN Products,Clean 'n Green Degreaser,www.in.gov/idoc/indianacorrectionalindustries/,Yes,"1:128,",,Green Seal®,,
1258,Cleaning,General,,Glass,,,PEN Products,Clean 'n Green Glass Cleaner,www.in.gov/idoc/indianacorrectionalindustries/,Yes,"1:32,",,Green Seal®,,
1259,Hand Soaps,,,,,,Ecolab,Clean & Smooth Lotion Skin Cleanser,www.ecolab.com/,Yes,,,Green Seal®,,
1260,Hand Soaps,,,,,,Wesclean,Clean and Green Foam Hand Soap,www.wesclean.com,Yes,,,,,
1261,Cleaning,General,Bath,Glass,Carpet,,"Spartan Chemical Company, Inc.",Clean by Peroxy All-Purpose Cleaner,www.green-solution.com/,No,Cold Water,,Green Seal®,,
1262,Cleaning,,Bath,,,,Ecolab,Clean Force Acid Bathroom Cleaner,www.ecolab.com,Yes,"1:32, 1:16",,,,
1263,Cleaning,,,Glass,,,Ecolab,Clean Force Glass Surface Cleaner,www.ecolab.com,Yes,"1:32, 1:16",,Green Seal®,,
1264,Cleaning,General,Bath,,,,Ecolab,Clean Force Neutral Bathroom Cleaner,www.ecolab.com,Yes,,Toilet Bowl Cleaner,Green Seal®,,
1265,Cleaning,General,,,,,Ecolab,Clean Force Neutral Cleaner,www.ecolab.com,Yes,,,Green Seal®,,
1266,Cleaning,General,,Glass,,,Ecolab,Clean Force Peroxide Multi-Surface Cleaner,www.ecolab.com,Yes,,,Green Seal®,,
1267,Cleaning,General,,Glass,Carpet,,"Spartan Chemical Company, Inc.",Clean on the Go Clean by Peroxy No. 15,www.green-solution.com/greensolutions/grnsol.nsf,Yes,Cold Water,,Green Seal®,,
1268,Cleaning,General,,,,,Qwatro,Clean Planet All Purpose Cleaner ,www.qwatro.com/,No,,,,ECOLOGO®,
1269,Cleaning,,,Glass,,,Qwatro,Clean Planet Glass Cleaner,www.qwatro.com/,No,,,,ECOLOGO®,
1270,Cleaning,,Bath,,,,Qwatro,"Clean Planet Lime, Rust and Scale Remover",www.qwatro.com/,Yes,,,,ECOLOGO®,Gold Level
1271,Hand Soaps,,,,,,Qwatro Corporation,Clean Planet Liquid Hand Soap ,,No,,,,ECOLOGO®,
1272,Cleaning,,Bath,,,,Qwatro,Clean Planet Toilet Bowl Cleaner,www.qwatro.com/,Yes,,,,ECOLOGO®,Bronze Level
1273,Hand Soaps,,,,,,Kutol Products Company,Clean Shape Foaming Hand Soap,www.kutol.com/,Yes,,,Green Seal®,,
1274,Cleaning,General,,Glass,,,CleanVia Inc,"Clean Via Bionik 4x 1 gal, 5 gal, 55 gal,",cleanvia.com/,No,1:2 - 1:60,,,ECOLOGO®,Gold Level
1275,Cleaning,General,,Glass,,,CleanVia Inc,"Clean Via Bionik Pro RTU 1 gal, 1 qt",cleanvia.com/,No,RTU,,,ECOLOGO®,Gold Level
1276,Cleaning,General,,Glass,,,CleanVia Inc,"Clean Via CV-1000 1 Gal, 5 Gal, 55 Gal",cleanvia.com/,No,1:3 - 1:343,,,ECOLOGO®,Gold Level
1277,Cleaning,General,,Glass,,,CleanVia Inc,"Clean Via Ecolojik 4x 1  gal, 5 gal",cleanvia.com/,No,1:3 - 1:60,,,ECOLOGO®,Gold Level
1278,Cleaning,General,,Glass,,,CleanVia Inc,"Clean Via Ecolojik RTU 1 gal, 1 qt",cleanvia.com/,No,RTU,,,ECOLOGO®,Gold Level
1279,Cleaning,General,Bath,Glass,,,Cleancore Technologies,Cleancore Aqueous Ozone Solution,www.cleancoretech.com,No,,Toilet Bowl Cleaner,Green Seal®,,
1280,Cleaning,General,,,,,Ultra Chem Labs,Cleaner and Conditioner,ultrachemlabs.com/,Yes,,,Green Seal®,,
1281,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax Cadet No Tools CMC-1N,www.tacony.com,No,,,,,
1282,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax Cadet Quick Draw CMC-QD,www.tacony.com,No,,,,,
1283,Vacuum Cleaners,,,,,Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax Pro Series CMPS-QDZ,,No,,Type F Micro-fiber inner bag; HEPA outer filter,,,
1284,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax ProSeries CMPS-1N,www.tacony.com,No,,,,,
1285,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax ProSeries CMPS-1T,www.tacony.com,No,,,,,
1286,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax ProSeries CMPS-QD,www.tacony.com,No,,,,,
1287,Vacuum Cleaners,,,,,Commercial Wide Area,Clean Max - Div Tacony Corporation,CleanMax Wide Area Vacuum,www.tacony.com,No,,,,,
1288,Vacuum Cleaners,,,,,Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax ZM-400 ,www.tacony.com,No,,with type F synthetic inner bag; cloth outer bag,,,Bronze Level
1289,Vacuum Cleaners,,,,,Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax ZM-600 ,www.tacony.com,No,,with type F synthetic inner bag; cloth outer bag,,,
1290,Vacuum Cleaners,,,,,Household & Commercial Upright,Clean Max - Div Tacony Corporation,CleanMax Zoom-200,www.tacony.com,No,,With type F synthetic inner bag; cloth outer bag,,,Bronze Level
1291,Hand Soaps,,,,,,Royal Papers Inc.,Clear and Mild Foam Handwash ,,No,,Ready to Use,,ECOLOGO®,
1292,Hand Soaps,,,,,,ALCO Soap and Supply,Clear Green Foam Soap,www.alcosupplies.com,No,,,Green Seal®,,
1293,Hand Soaps,,,,,,New Dawn Manufacturing Company,Clear Hand Soap,newdawnmanufacturing.com/,No,,,Green Seal®,,
1294,Hand Soaps,,,,,,Daycon Products Company,Clear hand soap,www.daycon.com/,No,,,Green Seal®,,
1295,Hand Soaps,,,,,,"Vi-Jon, Inc.",Clear Liquid Hand Soap,www.Vijonprofessional.com,Yes,,,Green Seal®,,
1296,Cleaning,,,Glass,,,Synthetic Labs,Clear View,www.syntecpro.com,Yes,,,Green Seal®,,
1298,Hand Soaps,,,,,,Inopak Ltd.,Clearly Green Foam Soap,inopak.com/,No,,,Green Seal®,,
1299,Hand Soaps,,,,,,Inopak Ltd.,Clearly Green Hand Soap,inopak.com/,No,,,Green Seal®,,
1300,Vacuum Cleaners,,,,,Household Upright,WMJ Refurbish Center LLC ,Cleartrak Bagless with Standard Filter,www.store.cleartrak.com/mag ,No,,,,,Silver Level
1301,Cleaning,General,,,,,Sani-Marc Inc.,Closer to Nature Spa Acrylic Muti-Surface Spa Cleaner,www.sanimarc.com/,No,RTU,,,ECOLOGO®,
1302,Vacuum Cleaners,,,,,Commercial Backpack,Clean Max - Div Tacony Corporation,CMBP-6 Clean Max Backpack Vac,,No,,,,,
1303,Vacuum Cleaners,,,,,Commercial Backpack,ProTeam Inc.,CoachVac,,No,,Micro Lined Inner Bag,,,
1304,Vacuum Cleaners,,,,,Backpack,Clarke,Comfort Pack 10,www.clarkeus.com,No,,,,,Gold Level
1305,Vacuum Cleaners,,,,,Backpack,Clarke,Comfort Pack 6,www.clarkeus.com ,No,,,,,Gold Level
1306,Hand Soaps,,,,,,Con-O-Lab,Con-o-green Hand Lotion,www.conolab.com,Yes,,,,ECOLOGO®,
1307,Cleaning,General,Bath,,Carpet,,Princeton Supply,Concentrate 128,princetonsupply.com/,Yes,"1:16, 1:128","Carpet Spot Remover, Cold Water  ",Green Seal®,,Silver Level
1308,Cleaning,,Bath,,,,ServiceLab Inc.,Concentrated Descaler and Mutli Purpose Cleaner 950mL,,No,RTU,,,ECOLOGO®,
1309,Hand Soaps,,,,,,Ecolab,Concentrated Foam Hand Soap,www.ecolab.com,Yes,,,Green Seal®,,Bronze Level
1310,Cleaning,,,Glass,,,ServiceLab Inc.,Concentrated Glass and All Surface Cleaner 10L,,No,"1:08,",,,ECOLOGO®,
1311,Cleaning,,,Glass,,,ServiceLab Inc.,Concentrated Glass and All Surface Cleaner 205L,,No,"1:08,",,,ECOLOGO®,
1312,Cleaning,,,Glass,,,ServiceLab Inc.,Concentrated Glass and All Surface Cleaner 20L,,No,"1:08,",,,ECOLOGO®,
1313,Cleaning,,,Glass,,,ServiceLab Inc.,Concentrated Glass and All Surface Cleaner 4L,,No,"1:08,",,,ECOLOGO®,
1314,Cleaning,,,Glass,,,ServiceLab Inc.,Concentrated Glass and All Surface Cleaner 950mL,,No,"1:08,",,,ECOLOGO®,
1315,Hand Soaps,,,,,,Ecolab,Concentrated Mild Foam Hand Soap,www.ecolab.com/,No,,,Green Seal®,,
1316,Cleaning,General,,,,,Corcraft Products,Corcraft All Purpose Cleaner / Degreaser,www.corcraft.org/webapp/wcs/stores/servlet/ProductDisplay?langId=-1&storeId=10001&catalogId=10051&parent_category_rn=10706&categoryId=16226&pr,Yes,,,Green Seal®,,
1317,Floor Finish,,,,,,Corcraft Products ,Corcraft Floor Finish,www.Corcraft.org,No,,,,,
1318,Cleaning,,Bath,,,,PortionPac Chemical Corporation,CorrectPac Bathroom Cleaner,portionpac.com/,Yes,"1:18,",Toilet Bowl Cleaner,Green Seal®,,
1319,Cleaning,General,,,,,Kentucky Correctional Industries,CorrectPac DepotPac  pH Neutral Floor Cleaner,kci.ky.gov/Pages/index.aspx,Yes,"1:287,",,Green Seal®,,
1320,Cleaning,General,Bath,,,,Kentucky Correctional Industries,CorrectPac DepotPac All Purpose Cleaner,kci.ky.gov/Pages/index.aspx,Yes,"1:32,",,Green Seal®,,
1321,Cleaning,,Bath,,,,Kentucky Correctional Industries,CorrectPac DepotPac Bathroom Cleaner,kci.ky.gov/Pages/index.aspx,Yes,"1:18,",Toilet Bowl Cleaner,Green Seal®,,
1322,Cleaning,,Bath,,,,PortionPac Chemical Corporation,CorrectPac DepotPac Bathroom Cleaner,portionpac.com/,Yes,"1:18,",Toilet Bowl Cleaner,Green Seal®,,Gold Level
1323,Cleaning,,,Glass,,,Kentucky Correctional Industries,CorrectPac DepotPac Glass Cleaner,kci.ky.gov/Pages/index.aspx,No,"1:32,",,Green Seal®,,
1324,Cleaning,,,Glass,,,PortionPac Chemical Corporation,CorrectPac DepotPac Glass Cleaner,portionpac.com/,No,"1:32,",,Green Seal®,,
1325,Cleaning,General,,,,,PortionPac Chemical Corporation,CorrectPac DepotPac pH Neutral Floor Cleaner,www.portionpaccorp.com,Yes,,,Green Seal®,,
1326,Cleaning,,,Glass,,,PortionPac Chemical Corporation,CorrectPac Glass Cleaner,portionpac.com/,Yes,"1:32, 1:16",,Green Seal®,,
1327,Cleaning,,,Glass,,,CP Industries,CP Industries Enviro Glass Cleaner - EC 1L & 4L,www.cpindustries.ca/,No,"1:03,",,,ECOLOGO®,
1328,Vacuum Cleaners,,,,,Household Upright,Carpet Pro,CPU-1 Carpet Pro,,No,,Micro-Lined Paper inner bag; Standard filter,,,
1329,Vacuum Cleaners,,,,,Household Upright,Carpet Pro,CPU-1T Carpet Pro with Tools,,No,,Micro-Lined Paper inner bag; Standard filter,,,
1330,Vacuum Cleaners,,,,,Commercial Upright,Carpet Pro,CPU-2 Carpet Pro,,No,,Micro-Lined Paper inner bag; Standard filter,,,
1331,Vacuum Cleaners,,,,,Commercial Upright,Carpet Pro,CPU-2T Carpet Pro with Tools,,No,,Micro-Lined Paper inner bag; Standard filter,,,
1332,Cleaning,,,,Carpet,,R.E. Whittaker Company,Crystal Dry Extra Carpet Cleaning Agent (CDX-2),www.whittakersystem.com/,No,,,Green Seal®,,
1333,Cleaning,,,,Carpet,,R.E. Whittaker Company,Crystal Quick Restore,,No,"1:21,",,,,
1334,Cleaning,,,,,,R.E. Whittaker Company,Crystal Spotter Carpet Spotting Agent ,www.whittakersystem.com,No,,Carpet Spot Remover ,Green Seal®,,
1335,Vacuum Cleaners,,,,,Commercial Wide Area,Windsor Industries,CV 24 - Chariot ,www.windsorind.com,No,,Paper Inner Bag; HEPA Inner Filter,,,
1336,Vacuum Cleaners,,,,,Commercial Wide Area,Windsor Industries,CV 34 - Chariot ,www.windsorind.com,No,,Paper Inner Bag; HEPA Inner Filter,,,
1337,Vacuum Cleaners,,,,,Commercial Wide Area,Karcher,CV 60/2 RS - Chariot ,www.windsorind.com,No,,,,,
1338,Vacuum Cleaners,,,,,Commercial Wide Area,Karcher,CV 85/2 RS - Chariot,www.windsorind.com,No,,,,,
1339,Vacuum Cleaners,,,,,Commercial Upright,Karcher,"CV300 Type 7030 Paper Inner Bag, Standard Filter",www.windsorind.com,No,,,,,
1340,Vacuum Cleaners,,,,,Commercial Upright,Karcher,"CV380 Micro-Lined Paper Inner Bag, Standard Outer Filter",www.windsorind.com,No,,,,,
1341,Cleaning,,Bath,,,,Essential Industries,Daily Restroom Cleaner,www.essind.com/,Yes,,,Green Seal®,,
1342,Cleaning,,Bath,,,,Bio-Spectra,Daily Shower Cleaner,,Yes,,,,ECOLOGO®,Gold Level
1343,Cleaning,,Bath,,,,Dalco Enterprises,Dal-Pro No. 10 Foamy ORC,dalcoonline.com/,Yes,,,Green Seal®,,
1344,Cleaning,,,Glass,,,Dalco Enterprises,Dal-Pro No. 11 Stellar,dalcoonline.com/,No,"1:42,",,Green Seal®,,
1345,Cleaning,General,,Glass,,,Dalco Enterprises,Dal-Pro No. 12 O-Force,dalcoonline.com/,Yes,"1:42,",,Green Seal®,,
1346,Cleaning,General,,,,,Dalco Enterprises,Dal-Pro No. 14 Bio-Zyme,dalcoonline.com/,Yes,"1:64,",,Green Seal®,,
1347,Cleaning,General,,Glass,,,Misco Products Corporation,Dawn Chem 72 Eco-Glass Glass & Multi Surface Cleaner,miscoproducts.com/wp/,No,"1:40,",,,ECOLOGO®,
1348,Hand Soaps,,,,,,Daycon Products Company,Daycon Foaming Hand Soap,www.daycon.com,Yes,,,Green Seal®,,Bronze Level
1349,Cleaning,General,,,,,Backyard Brands Inc.,Dazzle Cover Cleaner,www.dazzlewatercare.com/,No,RTU,,,ECOLOGO®,
1350,Cleaning,General,,,,,Backyard Brands Inc.,Dazzle Filter Cleanse 1L or 750ML,www.dazzlewatercare.com/,Yes,RTU,,,ECOLOGO®,
1351,Cleaning,General,,,,,Backyard Brands Inc.,Dazzle Pool and Patio Cleanse,www.dazzlewatercare.com/,Yes,RTU,,,ECOLOGO®,
1352,Cleaning,General,,,,,Backyard Brands Inc.,Dazzle Tub Cleanse,www.dazzlewatercare.com/,Yes,RTU,,,ECOLOGO®,
1353,Hand Soaps,,,,,,DEB Canada,Deb Azure Wash Foam 1 L 2 L,debgroup.com,Yes,,RTU,,ECOLOGO®,
1354,Hand Soaps,,,,,,DEB Canada,Deb Clear Wash Foam  1 L 2 L,debgroup.com,No,,RTU,,ECOLOGO®,
1355,Hand Soaps,,,,,,DEB Canada,"Deb Lime Wash 2,4 L",www.debgroup.com,Yes,,RTU,,ECOLOGO®,
